시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 이름,자치구 이름,년도,월,카테고리
청담삼익시장,17.0,오이(다다기) 1개,,1250.0,2024-10,,전통시장,강남구,2024,10,농산물
노룬산골목시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,광진구,2024,10,농산물
목동깨비시장(목3동시장),17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,양천구,2024,10,농산물
자양골목시장,17.0,오이(다다기) 1개,,1350.0,2024-10,,전통시장,광진구,2024,10,농산물
장위전통시장,17.0,오이(다다기) 1개,,700.0,2024-10,,전통시장,성북구,2024,10,농산물
대조시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,은평구,2024,10,농산물
신영시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,양천구,2024,10,농산물
송화(벽화)시장,17.0,오이(다다기) 1개,,1500.0,2024-10,2개(3000),전통시장,강서구,2024,10,농산물
상계중앙시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,노원구,2024,10,농산물
망원시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,마포구,2024,10,농산물
숭인시장,17.0,오이(다다기) 1개,,1300.0,2024-10,,전통시장,강북구,2024,10,농산물
백년시장,17.0,오이(다다기) 1개,,990.0,2024-10,3개 2980,전통시장,강북구,2024,10,농산물
솔샘시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,강북구,2024,10,농산물
백련시장,17.0,오이(다다기) 1개,,1350.0,2024-10,,전통시장,서대문구,2024,10,농산물
포방터시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,서대문구,2024,10,농산물
영일시장,17.0,오이(다다기) 1개,,650.0,2024-10,100개 65000,전통시장,영등포구,2024,10,농산물
대신시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,영등포구,2024,10,농산물
영동전통시장,17.0,오이(다다기) 1개,,1233.0,2024-10,,전통시장,강남구,2024,10,농산물
강남개포시장,17.0,오이(다다기) 1개,,1490.0,2024-10,,전통시장,강남구,2024,10,농산물
풍납시장,17.0,오이(다다기) 1개,,1800.0,2024-10,,전통시장,송파구,2024,10,농산물
새마을시장,17.0,오이(다다기) 1개,,1290.0,2024-10,,전통시장,송파구,2024,10,농산물
인왕시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,서대문구,2024,10,농산물
관악신사시장(신림4동),17.0,오이(다다기) 1개,,1250.0,2024-10,"1팩2개2,500원",전통시장,관악구,2024,10,농산물
남부종합시장,17.0,오이(다다기) 1개,,1200.0,2024-10,,전통시장,서초구,2024,10,농산물
암사종합시장,17.0,오이(다다기) 1개,,800.0,2024-10,,전통시장,강동구,2024,10,농산물
금남시장,17.0,오이(다다기) 1개,,725.0,2024-10,,전통시장,성동구,2024,10,농산물
대림중앙시장,17.0,오이(다다기) 1개,,1200.0,2024-10,,전통시장,영등포구,2024,10,농산물
대림시장,17.0,오이(다다기) 1개,,1600.0,2024-10,,전통시장,은평구,2024,10,농산물
공릉동 도깨비시장,17.0,오이(다다기) 1개,,1250.0,2024-10,2개 2500원,전통시장,노원구,2024,10,농산물
돈암제일시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,성북구,2024,10,농산물
광장시장,17.0,오이(다다기) 1개,,700.0,2024-10,,전통시장,종로구,2024,10,농산물
중곡제일골목시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,광진구,2024,10,농산물
화양제일골목시장,17.0,오이(다다기) 1개,,1660.0,2024-10,,전통시장,광진구,2024,10,농산물
정릉시장,17.0,오이(다다기) 1개,,1100.0,2024-10,3개 3300,전통시장,성북구,2024,10,농산물
돌곶이시장,17.0,오이(다다기) 1개,,1490.0,2024-10,,전통시장,성북구,2024,10,농산물
우림시장,17.0,오이(다다기) 1개,,1250.0,2024-10,3개 3750원,전통시장,중랑구,2024,10,농산물
화곡본동시장,17.0,오이(다다기) 1개,,1500.0,2024-10,3개 4500,전통시장,강서구,2024,10,농산물
남성시장,17.0,오이(다다기) 1개,,830.0,2024-10,국내산 다다기 1팩(3개입)2500원,전통시장,동작구,2024,10,농산물
통인시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,종로구,2024,10,농산물
수유재래시장,17.0,오이(다다기) 1개,,1200.0,2024-10,2개 2400원,전통시장,강북구,2024,10,농산물
마포농수산물시장,17.0,오이(다다기) 1개,,1000.0,2024-10,"3개,3.000원",전통시장,마포구,2024,10,농산물
약수시장 골목형 상가,17.0,오이(다다기) 1개,,1740.0,2024-10,1팩 2개 3480,전통시장,중구,2024,10,농산물
이촌종합시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,용산구,2024,10,농산물
만리시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,용산구,2024,10,농산물
성동용답상가시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,성동구,2024,10,농산물
행당시장상점가,17.0,오이(다다기) 1개,,1330.0,2024-10,,전통시장,성동구,2024,10,농산물
답십리현대시장,17.0,오이(다다기) 1개,,1150.0,2024-10,,전통시장,동대문구,2024,10,농산물
구로시장,17.0,오이(다다기) 1개,,1200.0,2024-10,,전통시장,구로구,2024,10,농산물
영천시장,17.0,오이(다다기) 1개,,1660.0,2024-10,,전통시장,서대문구,2024,10,농산물
청량리종합시장,17.0,오이(다다기) 1개,,1250.0,2024-10,4개 5000,전통시장,동대문구,2024,10,농산물
경동시장,17.0,오이(다다기) 1개,,1250.0,2024-10,4개 5000,전통시장,동대문구,2024,10,농산물
서울중앙시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,중구,2024,10,농산물
신중앙시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,중구,2024,10,농산물
백학시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,중구,2024,10,농산물
중랑동부시장,17.0,오이(다다기) 1개,,1100.0,2024-10,,전통시장,중랑구,2024,10,농산물
사가정시장,17.0,오이(다다기) 1개,,1330.0,2024-10,,전통시장,중랑구,2024,10,농산물
마포·공덕시장,17.0,오이(다다기) 1개,,1050.0,2024-10,4개  4200,전통시장,마포구,2024,10,농산물
오목교중앙시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,양천구,2024,10,농산물
우리시장,17.0,오이(다다기) 1개,,875.0,2024-10,4개 3500,전통시장,영등포구,2024,10,농산물
창동골목시장,17.0,오이(다다기) 1개,,1500.0,2024-10,,전통시장,도봉구,2024,10,농산물
쌍문시장,17.0,오이(다다기) 1개,,1250.0,2024-10,2개 2500,전통시장,도봉구,2024,10,농산물
미성동도깨비시장,17.0,오이(다다기) 1개,,1495.0,2024-10,4/5980,전통시장,관악구,2024,10,농산물
용문시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,용산구,2024,10,농산물
남문시장,17.0,오이(다다기) 1개,,1150.0,2024-10,,전통시장,금천구,2024,10,농산물
창신골목시장,17.0,오이(다다기) 1개,,660.0,2024-10,,전통시장,종로구,2024,10,농산물
연서시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,은평구,2024,10,농산물
신창시장,17.0,오이(다다기) 1개,,1100.0,2024-10,,전통시장,도봉구,2024,10,농산물
고척근린시장,17.0,오이(다다기) 1개,,1250.0,2024-10,,전통시장,구로구,2024,10,농산물
남구로시장,17.0,오이(다다기) 1개,,1000.0,2024-10,,전통시장,구로구,2024,10,농산물
청량리종합시장,17.0,오이(다다기) 1개,,1333.0,2024-09,3개 4000,전통시장,동대문구,2024,9,농산물
경동시장,23.0,오이(다다기) 1개,,600.0,2024-09,500g 3000,전통시장,동대문구,2024,9,농산물
연서시장,17.0,오이(다다기) 1개,,1000.0,2024-09,,전통시장,은평구,2024,9,농산물
용문시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,용산구,2024,9,농산물
노룬산골목시장,17.0,오이(다다기) 1개,,1700.0,2024-09,,전통시장,광진구,2024,9,농산물
자양골목시장,17.0,오이(다다기) 1개,,1750.0,2024-09,,전통시장,광진구,2024,9,농산물
동원시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,중랑구,2024,9,농산물
장위전통시장,17.0,오이(다다기) 1개,,800.0,2024-09,,전통시장,성북구,2024,9,농산물
숭인시장,17.0,오이(다다기) 1개,,1600.0,2024-09,,전통시장,강북구,2024,9,농산물
대조시장,17.0,오이(다다기) 1개,,833.0,2024-09,3개 2500,전통시장,은평구,2024,9,농산물
인왕시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,서대문구,2024,9,농산물
망원시장,17.0,오이(다다기) 1개,,1000.0,2024-09,,전통시장,마포구,2024,9,농산물
신영시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,양천구,2024,9,농산물
목동깨비시장(목3동시장),17.0,오이(다다기) 1개,,1200.0,2024-09,,전통시장,양천구,2024,9,농산물
송화(벽화)시장,17.0,오이(다다기) 1개,,1750.0,2024-09,2개(3500),전통시장,강서구,2024,9,농산물
관악신사시장(신림4동),17.0,오이(다다기) 1개,,1600.0,2024-09,"1팩2개3,200원",전통시장,관악구,2024,9,농산물
암사종합시장,17.0,오이(다다기) 1개,,1700.0,2024-09,,전통시장,강동구,2024,9,농산물
백년시장,17.0,오이(다다기) 1개,,600.0,2024-09,5개 3000,전통시장,강북구,2024,9,농산물
솔샘시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,강북구,2024,9,농산물
새마을시장,17.0,오이(다다기) 1개,,1160.0,2024-09,,전통시장,송파구,2024,9,농산물
풍납시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,송파구,2024,9,농산물
포방터시장,17.0,오이(다다기) 1개,,1200.0,2024-09,,전통시장,서대문구,2024,9,농산물
백련시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,서대문구,2024,9,농산물
강남개포시장,17.0,오이(다다기) 1개,,1740.0,2024-09,,전통시장,강남구,2024,9,농산물
영동전통시장,17.0,오이(다다기) 1개,,1800.0,2024-09,,전통시장,강남구,2024,9,농산물
영일시장,17.0,오이(다다기) 1개,,700.0,2024-09,,전통시장,영등포구,2024,9,농산물
금남시장,17.0,오이(다다기) 1개,,1100.0,2024-09,,전통시장,성동구,2024,9,농산물
돈암제일시장,17.0,오이(다다기) 1개,,1200.0,2024-09,,전통시장,성북구,2024,9,농산물
상계중앙시장,17.0,오이(다다기) 1개,,1300.0,2024-09,,전통시장,노원구,2024,9,농산물
목사랑시장(목4동시장),17.0,오이(다다기) 1개,,1000.0,2024-09,,전통시장,양천구,2024,9,농산물
남구로시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,구로구,2024,9,농산물
구로시장,17.0,오이(다다기) 1개,,1700.0,2024-09,,전통시장,구로구,2024,9,농산물
영등포전통시장,17.0,오이(다다기) 1개,,500.0,2024-09,,전통시장,영등포구,2024,9,농산물
신원시장(신림1동),17.0,오이(다다기) 1개,,1333.0,2024-09,3개4000,전통시장,관악구,2024,9,농산물
남부종합시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,서초구,2024,9,농산물
고분다리전통시장,17.0,오이(다다기) 1개,,1750.0,2024-09,,전통시장,강동구,2024,9,농산물
정릉시장,17.0,오이(다다기) 1개,,1830.0,2024-09,3개 5500,전통시장,성북구,2024,9,농산물
중곡제일골목시장,17.0,오이(다다기) 1개,,1700.0,2024-09,,전통시장,광진구,2024,9,농산물
화양제일골목시장,17.0,오이(다다기) 1개,,1330.0,2024-09,,전통시장,광진구,2024,9,농산물
대명여울빛거리시장,17.0,오이(다다기) 1개,,1000.0,2024-09,,전통시장,금천구,2024,9,농산물
은행나무시장,17.0,오이(다다기) 1개,,1300.0,2024-09,,전통시장,금천구,2024,9,농산물
관악중부시장,17.0,오이(다다기) 1개,,1166.0,2024-09,"3,500/3개",전통시장,관악구,2024,9,농산물
신림중앙시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,관악구,2024,9,농산물
남부골목시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,강서구,2024,9,농산물
가리봉시장,17.0,오이(다다기) 1개,,1333.0,2024-09,3개 4000,전통시장,구로구,2024,9,농산물
이촌종합시장,17.0,오이(다다기) 1개,,1750.0,2024-09,,전통시장,용산구,2024,9,농산물
아현시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,마포구,2024,9,농산물
성동용답상가시장,17.0,오이(다다기) 1개,,1800.0,2024-09,,전통시장,성동구,2024,9,농산물
답십리현대시장,17.0,오이(다다기) 1개,,895.0,2024-09,2개 1790,전통시장,동대문구,2024,9,농산물
답십리시장,17.0,오이(다다기) 1개,,1316.0,2024-09,3개3950,전통시장,동대문구,2024,9,농산물
광장시장,17.0,오이(다다기) 1개,,700.0,2024-09,,전통시장,종로구,2024,9,농산물
통인시장,17.0,오이(다다기) 1개,,1000.0,2024-09,,전통시장,종로구,2024,9,농산물
약수시장 골목형 상가,17.0,오이(다다기) 1개,,1740.0,2024-09,1팩 2개 3480,전통시장,중구,2024,9,농산물
수유재래시장,17.0,오이(다다기) 1개,,1150.0,2024-09,2개 2300원,전통시장,강북구,2024,9,농산물
대림시장,17.0,오이(다다기) 1개,,1100.0,2024-09,,전통시장,은평구,2024,9,농산물
마포농수산물시장,17.0,오이(다다기) 1개,,1300.0,2024-09,,전통시장,마포구,2024,9,농산물
남성시장,17.0,오이(다다기) 1개,,990.0,2024-09,국내산다다기1팩(2개입)1980원,전통시장,동작구,2024,9,농산물
성대전통시장,17.0,오이(다다기) 1개,,1600.0,2024-09,,전통시장,동작구,2024,9,농산물
인헌시장,17.0,오이(다다기) 1개,,1750.0,2024-09,,전통시장,관악구,2024,9,농산물
둔촌역전통시장,17.0,오이(다다기) 1개,,1800.0,2024-09,"3개  5,400",전통시장,강동구,2024,9,농산물
화곡본동시장,17.0,오이(다다기) 1개,,1500.0,2024-09,3개 4500,전통시장,강서구,2024,9,농산물
까치산시장,17.0,오이(다다기) 1개,,1700.0,2024-09,,전통시장,강서구,2024,9,농산물
신중앙시장,17.0,오이(다다기) 1개,,1000.0,2024-09,,전통시장,중구,2024,9,농산물
백학시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,중구,2024,9,농산물
중랑동부시장,17.0,오이(다다기) 1개,,1450.0,2024-09,,전통시장,중랑구,2024,9,농산물
사가정시장,17.0,오이(다다기) 1개,,1660.0,2024-09,,전통시장,중랑구,2024,9,농산물
창동골목시장,17.0,오이(다다기) 1개,,1000.0,2024-09,2개 2000,전통시장,도봉구,2024,9,농산물
쌍문시장,17.0,오이(다다기) 1개,,1250.0,2024-09,2개 2500,전통시장,도봉구,2024,9,농산물
서울중앙시장,17.0,오이(다다기) 1개,,1200.0,2024-09,,전통시장,중구,2024,9,농산물
우림시장,17.0,오이(다다기) 1개,,1250.0,2024-09,2개 2500원,전통시장,중랑구,2024,9,농산물
방학동도깨비시장,17.0,오이(다다기) 1개,,1800.0,2024-09,,전통시장,도봉구,2024,9,농산물
공릉동 도깨비시장,17.0,오이(다다기) 1개,,1490.0,2024-09,2개 2980원,전통시장,노원구,2024,9,농산물
길동복조리시장,17.0,오이(다다기) 1개,,1725.0,2024-09,2개 3450,전통시장,강동구,2024,9,농산물
오목교중앙시장,17.0,오이(다다기) 1개,,1500.0,2024-09,,전통시장,양천구,2024,9,농산물
우리시장,17.0,오이(다다기) 1개,,1500.0,2024-09,2개 3000,전통시장,영등포구,2024,9,농산물
남성역골목시장,17.0,오이(다다기) 1개,,1250.0,2024-09,,전통시장,동작구,2024,9,농산물
상도전통시장,17.0,오이(다다기) 1개,,670.0,2024-09,3/2000,전통시장,동작구,2024,9,농산물
용문시장,17.0,오이(다다기) 1개,,1000.0,2024-08,,전통시장,용산구,2024,8,농산물
상계중앙시장,17.0,오이(다다기) 1개,,1300.0,2024-08,,전통시장,노원구,2024,8,농산물
남구로시장,17.0,오이(다다기) 1개,,1000.0,2024-08,,전통시장,구로구,2024,8,농산물
장미원골목시장,17.0,오이(다다기) 1개,,1320.0,2024-08,2개 2650,전통시장,강북구,2024,8,농산물
연서시장,17.0,오이(다다기) 1개,,1200.0,2024-08,,전통시장,은평구,2024,8,농산물
창신골목시장,17.0,오이(다다기) 1개,,1750.0,2024-08,,전통시장,종로구,2024,8,농산물
영일시장,17.0,오이(다다기) 1개,,500.0,2024-08,,전통시장,영등포구,2024,8,농산물
영동전통시장,17.0,오이(다다기) 1개,,1500.0,2024-08,,전통시장,강남구,2024,8,농산물
노룬산골목시장,17.0,오이(다다기) 1개,,1000.0,2024-08,,전통시장,광진구,2024,8,농산물
자양골목시장,17.0,오이(다다기) 1개,,1750.0,2024-08,,전통시장,광진구,2024,8,농산물
동원시장,17.0,오이(다다기) 1개,,1500.0,2024-08,,전통시장,중랑구,2024,8,농산물
장위전통시장,17.0,오이(다다기) 1개,,800.0,2024-08,,전통시장,성북구,2024,8,농산물
돈암제일시장,17.0,오이(다다기) 1개,,500.0,2024-08,,전통시장,성북구,2024,8,농산물
숭인시장,17.0,오이(다다기) 1개,,1800.0,2024-08,,전통시장,강북구,2024,8,농산물
신창시장,17.0,오이(다다기) 1개,,1200.0,2024-08,,전통시장,도봉구,2024,8,농산물
대림시장,17.0,오이(다다기) 1개,,1200.0,2024-08,,전통시장,은평구,2024,8,농산물
인왕시장,17.0,오이(다다기) 1개,,1000.0,2024-08,,전통시장,서대문구,2024,8,농산물
남문시장,17.0,오이(다다기) 1개,,1120.0,2024-08,,전통시장,금천구,2024,8,농산물
관악신사시장(신림4동),17.0,오이(다다기) 1개,,1600.0,2024-08,"1팩2개3,200원",전통시장,관악구,2024,8,농산물
백련시장,17.0,오이(다다기) 1개,,1500.0,2024-08,,전통시장,서대문구,2024,8,농산물
